1201,26.55,46.66
1202,26.55,46.69
1203,26.54,46.69
1204,26.54,46.66
1205,26.54,46.75
1206,26.53,46.62
1207,26.52,46.56
1208,26.52,46.53
1209,26.5,46.5
1210,26.52,46.53
1211,26.51,46.37
1212,26.51,46.43
1213,26.51,46.43
1214,26.52,46.33
1215,26.5,46.37
1216,26.49,46.37
1217,26.5,46.43
1218,26.51,46.33
1219,26.52,46.33
1220,26.52,46.27
1221,26.52,46.14
1222,26.54,46.08
1223,26.54,46.04
1224,26.54,46.14
1225,26.54,46.11
1226,26.54,46.11
1227,26.52,46.11
1228,26.52,46.01
1229,26.53,46.14
1230,26.51,46.27
1231,26.47,46.53
1232,26.49,46.53
1233,26.42,45.92
1234,26.36,45.98
1235,26.35,46.01
1236,26.34,46.14
1237,26.36,46.21
1238,26.34,46.08
1239,26.31,45.75
1240,26.27,45.72
1241,26.26,45.75
1242,26.26,45.69
1243,26.24,45.82
1244,26.24,46.01
1245,26.22,46.08
1246,26.23,45.72
1247,26.2,45.17
1248,26.12,45.43
1249,26.08,45.43
1250,26.01,45.5
1251,25.98,45.56
1252,25.99,45.59
1253,25.98,45.69
1254,25.99,45.53
1255,25.99,45.33
1256,26.02,45.21
1257,26.03,45.11
1258,26.04,45.08
1259,26.05,45.11
1260,26.06,45.08
1261,26.08,45.04
1262,26.07,44.88
1263,26.07,44.78
1264,26.07,44.66
1265,26.05,44.49
1266,26.03,44.72
1267,26.02,44.69
1268,26.01,44.62
1269,25.99,44.85
1270,25.96,44.82
1271,25.98,44.72
1272,25.97,44.72
1273,25.98,44.78
1274,25.97,44.72
1275,26,44.72
1276,26,44.72
1277,26,44.69
1278,26.02,44.59
1279,26.02,44.62
1280,26.02,44.78
1281,26.04,44.78
1282,26.04,44.66
1283,26.04,44.46
1284,26.02,44.33
1285,26.02,44.46
1286,26.03,44.62
1287,26.04,44.56
1288,26.04,44.53
1289,26.06,44.3
1291,26.04,44.07
1292,26.04,44.01
1293,26.01,43.97
1294,26.01,44.04
1295,25.99,44.1
1296,25.98,44.2
1297,25.97,44.36
1298,25.97,44.27
1299,25.95,44.27
1300,25.95,44.3
1301,25.94,44.33
1302,25.96,44.33
1303,25.95,44.3
1304,25.96,44.3
1305,25.96,44.33
1306,25.96,44.27
1307,25.96,44.27
1308,25.99,44.27
1309,25.96,44.2
1310,25.97,44.23
1311,25.96,44.2
1312,25.96,44.17
1313,25.95,44.2
1314,25.92,44.23
1315,25.91,44.2
1316,25.86,44.14
1317,25.86,44.14
1318,25.84,44.14
1319,25.84,44.17
1320,25.82,44.14
1321,25.8,44.07
1322,25.79,44.04
1323,25.78,44.01
1324,25.8,43.94
1325,25.75,43.94
1326,25.74,44.01
1327,25.7,44.3
1328,25.64,44.43
1329,25.59,44.4
1330,25.49,44.53
1331,25.33,44.85
1332,25.29,45.21
1333,25.31,45.17
1334,25.29,45.14
1335,25.31,45.24
1336,25.32,45.14
1337,25.3,45.17
1338,25.27,45.17
1339,25.27,45.27
1340,25.3,45.14
1341,25.21,45.17
