34755,27.38,45.43
34756,27.36,45.46
34757,27.37,45.5
34758,27.39,45.46
34759,27.38,45.5
34760,27.37,45.46
34761,27.37,45.43
34762,27.38,45.4
34763,27.38,45.43
34764,27.37,45.43
34765,27.37,45.43
34766,27.36,45.56
34767,27.38,45.5
34768,27.37,45.5
34769,27.36,45.46
34770,27.37,45.5
34771,27.37,45.53
34772,27.36,45.53
34773,27.37,45.5
34774,27.38,45.46
34775,27.38,45.43
34776,27.38,45.53
34777,27.38,45.53
34778,27.38,45.5
34779,27.38,45.46
34780,27.38,45.43
34781,27.38,45.43
34782,27.38,45.43
34783,27.39,45.43
34784,27.39,45.43
34785,27.38,45.53
34786,27.38,45.5
34787,27.38,45.5
34788,27.38,45.5
34789,27.39,45.5
34790,27.38,45.5
34791,27.38,45.56
34792,27.39,45.5
34793,27.39,45.53
34794,27.4,45.5
34795,27.38,45.5
34796,27.38,45.46
34797,27.38,45.5
34798,27.39,45.5
34799,27.39,45.5
34800,27.38,45.53
34801,27.38,45.53
34802,27.38,45.53
34803,27.38,45.5
34804,27.4,45.5
34805,27.38,45.5
34806,27.38,45.5
34807,27.39,45.5
34808,27.37,45.43
34809,27.36,45.4
34810,27.36,45.43
34811,27.34,45.56
34812,27.35,45.59
34813,27.36,45.63
34814,27.35,45.56
34815,27.34,45.56
34816,27.36,45.56
34817,27.36,45.53
34818,27.38,45.5
34819,27.38,45.43
34820,27.37,45.43
34821,27.38,45.43
34822,27.39,45.46
34823,27.36,45.43
34824,27.37,45.5
34825,27.36,45.46
34827,27.37,45.5
34828,27.37,45.46
34829,27.37,45.4
34830,27.37,45.37
34831,27.38,45.43
34832,27.38,45.5
34833,27.38,45.56
34834,27.38,45.56
34835,27.38,45.53
34836,27.37,45.5
34837,27.37,45.5
34838,27.37,45.46
34839,27.36,45.53
34840,27.36,45.63
34841,27.36,45.56
34842,27.37,45.53
34843,27.38,45.53
34844,27.36,45.53
34845,27.35,45.56
34846,27.37,45.5
34847,27.35,45.53
34848,27.37,45.53
34849,27.35,45.56
34850,27.36,45.56
34851,27.37,45.56
34852,27.37,45.56
34853,27.38,45.59
34854,27.37,45.53
34855,27.36,45.56
34856,27.37,45.56
34857,27.36,45.53
34858,27.36,45.5
34859,27.36,45.56
34860,27.37,45.56
34861,27.37,45.56
34862,27.37,45.56
34863,27.37,45.53
34864,27.38,45.53
34865,27.37,45.56
34866,27.38,45.59
34867,27.36,45.56
34868,27.34,45.56
34869,27.35,45.63
34870,27.36,45.63
34871,27.37,45.66
34872,27.37,45.59
34873,27.36,45.59
34874,27.36,45.63
34875,27.36,45.63
34876,27.37,45.59
34877,27.34,45.56
34878,27.35,45.59
34879,27.36,45.59
34880,27.35,45.56
34881,27.36,45.5
34882,27.36,45.5
34883,27.36,45.5
34884,27.36,45.63
34885,27.36,45.59
34886,27.36,45.59
34887,27.36,45.53
34888,27.36,45.59
34889,27.36,45.59
34890,27.36,45.56
34891,27.37,45.53
34892,27.36,45.53
34893,27.36,45.53
34894,27.35,45.56
34895,27.35,45.56
34896,27.37,45.56
34897,27.36,45.53
34898,27.36,45.56
34899,27.35,45.56
34900,27.36,45.59
34901,27.36,45.59
34902,27.36,45.63
34903,27.38,45.56
34904,27.37,45.69
34905,27.36,45.72
34906,27.36,45.63
34907,27.36,45.63
34908,27.36,45.63
34909,27.35,45.66
34910,27.36,45.63
34911,27.36,45.59
34912,27.36,45.59
34913,27.36,45.63
34914,27.35,45.69
34915,27.36,45.69
34916,27.35,45.59
34917,27.36,45.59
34918,27.35,45.63
34919,27.36,45.56
34920,27.36,45.59
34921,27.35,45.59
34922,27.34,45.59
34923,27.35,45.63
34924,27.35,45.59
34925,27.34,45.69
34926,27.36,45.66
34927,27.34,45.69
34928,27.35,45.66
34929,27.34,45.72
34930,27.35,45.69
34931,27.34,45.75
34932,27.35,45.69
34933,27.36,45.69
34934,27.34,45.66
34935,27.36,45.56
34936,27.35,45.56
34937,27.36,45.56
34938,27.34,45.56
34939,27.36,45.66
34940,27.36,45.69
34941,198.34,94.48
34941,200.9,94.48
34943,27.34,45.69
34944,27.34,45.69
34945,27.35,45.66
34946,27.35,45.69
34947,27.35,45.69
34948,27.34,45.66
34949,27.35,45.66
34950,27.33,45.69
34951,27.34,45.69
34952,27.34,45.69
34953,27.35,45.69
34954,27.36,45.66
34955,27.34,45.63
34956,27.34,45.66
34957,27.35,45.63
34958,27.35,45.63
34959,27.34,45.5
34960,27.33,45.66
34961,27.34,45.66
34962,27.35,45.66
34963,27.35,45.69
34964,27.36,45.63
34965,27.34,45.63
34966,27.35,45.66
34967,27.35,45.66
34968,27.36,45.63
34969,27.34,45.72
34970,27.34,45.69
34971,27.34,45.66
34972,27.34,45.63
34973,27.34,45.56
34974,27.33,45.66
34975,27.34,45.72
34976,27.35,45.69
34977,27.34,45.66
