26367,25.4,49.16
26368,25.41,49.19
26369,25.41,49.16
26370,25.38,49.22
26371,25.35,49.32
26372,25.34,49.29
26373,25.3,49.35
26374,25.3,49.35
26375,25.28,49.38
26376,25.29,49.45
26377,25.29,49.38
26379,25.3,49.38
26380,25.3,49.29
26381,25.31,49.35
26382,25.34,49.22
26383,25.34,49.29
26384,25.34,49.29
26385,25.35,49.29
26386,25.34,49.22
26387,25.34,49.25
26388,25.35,49.19
26389,25.34,49.16
26390,25.35,49.16
26391,25.35,49.09
26392,25.35,49.09
26393,25.34,49.16
26394,25.32,49.16
26395,25.31,49.16
26396,25.3,49.13
26397,25.29,49.19
26398,25.3,49.16
26399,25.29,49.16
26400,25.32,49.16
26401,25.31,49.13
26402,25.33,49.09
26403,25.33,49.03
26404,25.32,49.03
26405,25.31,49.09
26406,25.32,49.09
26407,25.33,49.03
26408,25.3,49.03
26409,25.28,49.13
26410,25.29,49.16
26411,25.28,49.09
26412,25.29,49.09
26413,25.3,49.03
26414,25.3,48.97
26415,25.3,48.97
26416,25.3,48.97
26417,25.3,48.97
26418,25.32,48.93
26419,25.33,48.93
26420,25.3,48.97
26421,25.3,48.97
26422,25.31,48.9
26423,25.31,49.03
26424,25.3,48.97
26425,25.31,48.97
26426,25.31,48.93
26427,25.33,48.9
26428,25.32,48.9
26429,25.33,48.9
26430,25.35,48.87
26431,25.36,48.84
26432,25.36,48.77
26433,25.37,48.74
26434,25.38,48.77
26435,25.39,48.71
26436,25.42,48.68
26437,25.4,48.68
26438,25.41,48.68
26439,25.43,48.61
26440,25.45,48.55
26441,25.44,48.58
26442,25.45,48.58
26443,25.46,48.52
26444,25.47,48.49
26445,25.49,48.45
26446,25.5,48.42
26447,25.53,48.39
26448,25.54,48.36
26449,25.54,48.33
26450,25.55,48.29
26451,25.56,48.26
26452,25.59,48.26
26453,25.6,48.26
26454,25.61,48.26
26455,25.61,48.26
26456,25.61,48.2
26457,25.64,48.2
26458,25.64,48.13
26459,25.65,48.07
26460,25.66,48.07
26461,25.66,48.01
26462,25.66,47.94
26463,25.69,47.88
26464,25.7,47.81
26465,25.71,47.69
26466,25.71,47.75
26467,25.72,47.69
26468,25.74,47.69
26469,25.74,47.62
26470,25.75,47.59
26471,25.76,47.59
26472,25.77,47.59
26473,25.77,47.62
26474,25.78,47.62
26475,25.77,47.65
26476,25.78,47.75
26477,25.78,47.62
26478,25.79,47.49
26479,25.8,47.56
26480,25.8,47.59
26481,25.82,47.65
26482,25.82,47.69
26483,25.82,47.65
26484,25.83,47.56
26485,25.82,47.49
26486,25.82,47.56
26487,25.84,47.4
26488,25.82,47.56
26489,25.84,47.56
26490,25.84,47.46
26491,25.85,47.52
26492,25.83,47.49
26493,198.33,-1872.57
26493,200.89,-1872.57
26495,25.88,47.52
26496,25.88,47.46
26497,25.86,47.49
26498,25.9,47.49
26499,25.89,47.49
26500,25.89,47.36
26501,25.88,47.4
26502,25.89,47.4
26503,25.9,47.49
26504,25.91,47.46
26505,25.9,47.43
26506,25.9,47.43
26507,25.91,47.4
26508,25.9,47.33
26509,25.92,47.3
26510,25.9,47.33
26511,25.91,47.49
26512,25.91,47.49
26513,25.91,47.52
26514,25.92,47.49
26515,25.93,47.46
26516,25.93,47.43
26517,25.93,47.43
26518,25.94,47.4
26519,25.94,47.4
26520,25.94,47.36
26521,25.94,47.33
26522,25.95,47.36
26523,25.94,47.46
26524,25.94,47.46
26525,25.95,47.36
26526,25.95,47.24
26527,25.94,47.36
26528,25.94,47.36
26529,25.94,47.43
26530,25.94,47.49
26531,25.95,47.36
26532,25.96,47.27
26533,25.95,47.3
26534,25.95,47.27
26535,25.95,47.33
26536,25.94,47.33
26537,25.95,47.36
26538,25.95,47.24
26539,25.96,47.33
26540,25.96,47.36
26541,25.97,47.46
26542,25.96,47.43
26543,25.98,47.33
26544,25.97,47.24
26545,25.98,47.24
26546,25.99,47.27
26547,25.97,47.33
26548,25.97,47.4
26549,25.97,47.24
26550,25.98,47.3
26551,25.98,47.3
