28.3,59.15,4.58
28.28,59.18,2.29
28.29,59.22,4.58
28.26,59.22,4.58
28.28,59.25,6.87
28.27,59.22,2.29
28.27,59.28,4.58
28.28,59.28,4.58
28.27,59.25,4.58
28.26,59.22,4.58
28.27,59.22,4.58
28.28,59.22,4.58
28.29,59.15,2.29
28.3,59.09,4.58
28.32,59.09,4.58
28.31,59.06,4.58
28.31,59.03,4.58
28.32,58.97,4.58
28.3,58.91,4.58
28.31,58.87,4.58
28.33,58.78,2.29
28.33,58.75,4.58
28.33,58.72,4.58
28.33,58.78,4.58
28.32,58.78,4.58
28.32,58.75,4.58
28.33,58.75,4.58
28.32,58.72,4.58
28.32,58.69,2.29
28.32,58.69,4.58
28.34,58.63,4.58
28.32,58.6,2.29
28.32,58.63,4.58
28.34,58.6,4.58
28.35,58.57,2.29
28.34,58.57,4.58
28.34,58.53,4.58
28.33,58.53,4.58
28.33,58.53,4.58
28.33,58.53,4.58
28.33,58.53,4.58
28.33,58.53,4.58
28.34,58.47,4.58
28.34,58.5,4.58
28.34,58.47,4.58
28.35,58.47,4.58
28.32,58.47,4.58
28.33,58.47,4.58
28.34,58.47,4.58
28.37,58.47,4.58
28.37,58.41,4.58
28.34,58.41,4.58
28.33,58.47,4.58
28.35,58.47,2.29
28.37,58.44,4.58
28.38,58.41,4.58
28.35,58.38,4.58
28.38,58.41,4.58
28.38,58.41,2.29
28.35,58.41,4.58
28.33,58.5,2.29
28.34,58.53,4.58
28.36,58.5,4.58
28.38,58.44,4.58
28.4,58.38,4.58
28.41,58.32,4.58
28.42,58.26,4.58
28.42,58.22,4.58
28.39,58.29,4.58
28.36,58.44,4.58
28.33,58.47,4.58
28.36,58.5,4.58
28.37,58.5,4.58
28.36,58.53,4.58
28.36,58.5,4.58
28.36,58.5,4.58
28.37,58.5,2.29
28.38,58.47,4.58
28.39,58.47,4.58
28.39,58.47,2.29
28.37,58.63,4.58
28.35,58.66,4.58
28.35,58.66,4.58
28.33,58.72,4.58
28.33,58.75,4.58
28.33,58.87,4.58
28.32,58.91,4.58
28.34,58.91,2.29
28.35,58.84,4.58
28.35,58.84,4.58
28.36,58.78,4.58
28.36,58.75,4.58
28.39,58.72,2.29
28.37,58.69,2.29
28.39,58.69,4.58
28.39,58.63,4.58
28.39,58.6,2.29
28.39,58.6,4.58
28.39,58.69,2.29
28.38,58.69,4.58
28.37,58.81,4.58
28.35,58.84,2.29
28.37,58.87,2.29
28.39,58.81,4.58
28.38,58.75,2.29
28.37,58.72,2.29
28.36,58.78,4.58
28.38,58.84,4.58
28.4,58.84,2.29
28.4,58.72,4.58
28.41,58.72,4.58
28.38,58.84,2.29
28.4,58.91,4.58
28.4,58.91,4.58
28.41,58.87,4.58
28.42,58.81,4.58
28.42,58.75,4.58
28.42,58.75,2.29
28.41,58.72,4.58
28.4,58.78,4.58
28.37,58.81,4.58
28.39,58.87,4.58
28.39,58.91,2.29
28.4,58.84,4.58
28.4,58.81,2.29
28.43,58.78,4.58
28.44,58.72,2.29
28.44,58.72,4.58
28.45,58.63,4.58
28.44,58.6,4.58
28.45,58.57,4.58
28.45,58.53,2.29
28.45,58.57,4.58
28.44,58.66,4.58
28.42,58.75,4.58
28.41,58.78,4.58
28.42,58.81,4.58
28.41,58.78,2.29
28.39,58.84,4.58
28.38,58.91,4.58
28.35,59,4.58
28.32,59.12,4.58
28.33,59.15,4.58
28.32,59.12,6.87
28.32,59.15,2.29
28.34,59.15,4.58
28.3,59.15,4.58
28.3,59.18,4.58
28.3,59.18,4.58
28.29,59.22,4.58
28.29,59.22,4.58
28.31,59.15,4.58
28.33,59.09,4.58
28.33,59.03,2.29
28.33,58.94,2.29
28.33,58.87,4.58
28.32,58.87,4.58
28.33,58.84,4.58
28.33,58.81,2.29
28.32,58.78,4.58
28.29,58.81,4.58
28.29,58.84,4.58
28.27,58.81,2.29
28.28,58.84,4.58
28.27,58.81,4.58
28.24,58.84,4.58
28.21,58.87,4.58
28.19,58.94,4.58
28.18,58.94,4.58
28.15,58.91,4.58
28.16,58.94,2.29
28.13,58.91,4.58
28.12,58.87,2.29
28.1,58.91,4.58
28.08,58.94,4.58
28.09,58.97,4.58
28.08,58.97,4.58
28.05,58.97,2.29
28.04,59,4.58
28.02,59.03,4.58
28.01,59.03,4.58
28.01,59.03,4.58
28,58.94,4.58
27.99,58.94,4.58
27.99,58.97,4.58
27.99,58.97,4.58
27.98,58.94,4.58
27.98,58.91,2.29
27.95,58.94,4.58
27.94,58.87,4.58
27.93,58.94,2.29
27.92,58.97,4.58
27.9,58.91,4.58
27.89,58.94,4.58
27.86,58.97,4.58
27.86,59,4.58
27.84,59.03,4.58
27.83,59.06,4.58
27.83,59.06,2.29
27.8,59.15,2.29
27.8,59.18,4.58
27.79,59.22,4.58
27.77,59.28,4.58
27.78,59.31,4.58
27.76,59.37,4.58
27.75,59.43,4.58
27.73,59.52,2.29
27.73,59.59,4.58
27.69,59.71,4.58
27.68,59.86,2.29
27.68,59.93,4.58
27.65,59.93,4.58
27.64,60.02,4.58
27.6,60.17,4.58
27.57,60.54,4.58
27.52,60.91,4.58
27.49,61.1,4.58
27.46,61.16,4.58
27.44,61.25,2.29
27.43,61.31,4.58
27.38,61.43,2.29
27.32,61.59,4.58
27.29,61.8,4.58
27.26,61.95,4.58
27.24,62.08,2.29
27.22,62.2,4.58
27.18,62.32,2.29
27.17,62.35,4.58
27.11,62.57,2.29
27.09,62.63,4.58
27.1,62.66,4.58
27.08,62.69,4.58
27.09,62.63,2.29
27.06,62.63,6.87
27.08,62.66,2.29
27.06,62.69,4.58
27.06,62.66,4.58
27.05,62.66,4.58
27.03,62.66,4.58
27.03,62.66,4.58
27.02,62.63,4.58
27.04,62.63,2.29
27.03,62.6,4.58
27.04,62.54,4.58
27.04,62.54,4.58
27.04,62.5,4.58
27.04,62.5,4.58
27.04,62.41,4.58
27.04,62.38,4.58
27.04,62.32,2.29
27.04,62.32,4.58
27.07,62.29,4.58
27.06,62.29,4.58
27.06,62.26,4.58
27.08,62.26,4.58
27.06,62.26,4.58
27.07,62.26,4.58
27.07,62.23,4.58
27.09,62.17,2.29
27.08,62.14,4.58
27.08,62.11,4.58
27.08,62.08,4.58
27.1,62.05,4.58
27.1,62.05,4.58
27.1,61.98,2.29
27.11,61.98,4.58
27.12,62.02,4.58
27.12,61.98,4.58
27.12,61.98,2.29
27.13,61.95,4.58
27.12,61.92,4.58
27.12,61.89,4.58
27.14,61.89,4.58
27.13,61.89,4.58
27.14,61.8,2.29
27.16,61.77,2.29
27.17,61.71,4.58
27.17,61.68,4.58
27.16,61.65,4.58
27.17,61.65,2.29
27.14,61.65,2.29
27.14,61.65,4.58
27.11,61.68,4.58
27.12,61.74,4.58
27.12,61.71,4.58
27.12,61.74,4.58
27.12,61.74,2.29
27.13,61.74,4.58
27.12,61.71,4.58
27.12,61.71,4.58
27.12,61.74,4.58
27.12,61.74,4.58
27.14,61.71,4.58
27.16,61.71,4.58
27.15,61.68,4.58
27.14,61.65,4.58
27.11,61.68,4.58
27.11,61.74,2.29
27.14,61.74,4.58
27.16,61.68,4.58
27.19,61.59,4.58
27.2,61.49,4.58
27.2,61.43,4.58
27.19,61.4,4.58
27.18,61.34,4.58
27.16,61.43,4.58
27.13,61.46,4.58
27.13,61.56,4.58
27.14,61.56,4.58
27.16,61.56,4.58
27.18,61.52,4.58
27.2,61.46,4.58
27.21,61.37,4.58
27.22,61.34,4.58
27.22,61.25,4.58
27.22,61.22,4.58
27.22,61.25,4.58
27.21,61.22,2.29
